"","rater_id","rated_ID","Group","presItem","prestigeRatings","id","Age","Sex","Score","OverConf","nominated","initInf","Liked","Inflntl","ScoreC","overconf","OverConfC","initLrn","raterId","ratedID","grpID","itemID"
"25.R4",12,11,3,"R4",2,25,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,22,12,21,7
"25.R6rev",12,11,3,"R6rev",7,25,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,22,12,21,8
"25.R8",12,11,3,"R8",4,25,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,22,12,21,9
"25.R13",12,11,3,"R13",6,25,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,22,12,21,2
"25.R14",12,11,3,"R14",7,25,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,22,12,21,3
"25.R15",12,11,3,"R15",6,25,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,22,12,21,4
"25.R17rev",12,11,3,"R17rev",7,25,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,22,12,21,5
"29.R1",13,11,3,"R1",6,29,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,33,12,21,1
"29.R2rev",13,11,3,"R2rev",7,29,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,33,12,21,6
"29.R4",13,11,3,"R4",5,29,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,33,12,21,7
"29.R6rev",13,11,3,"R6rev",7,29,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,33,12,21,8
"29.R8",13,11,3,"R8",7,29,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,33,12,21,9
"29.R13",13,11,3,"R13",7,29,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,33,12,21,2
"29.R14",13,11,3,"R14",7,29,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,33,12,21,3
"29.R15",13,11,3,"R15",7,29,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,33,12,21,4
"29.R17rev",13,11,3,"R17rev",7,29,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,33,12,21,5
"33.R1",14,11,3,"R1",6,33,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,44,12,21,1
"33.R2rev",14,11,3,"R2rev",4,33,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,44,12,21,6
"33.R4",14,11,3,"R4",2,33,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,44,12,21,7
"33.R6rev",14,11,3,"R6rev",3,33,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,44,12,21,8
"33.R8",14,11,3,"R8",6,33,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,44,12,21,9
"33.R13",14,11,3,"R13",6,33,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,44,12,21,2
"33.R14",14,11,3,"R14",7,33,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,44,12,21,3
"33.R15",14,11,3,"R15",5,33,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,44,12,21,4
"33.R17rev",14,11,3,"R17rev",7,33,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,44,12,21,5
"37.R1",15,11,3,"R1",7,37,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,55,12,21,1
"37.R2rev",15,11,3,"R2rev",7,37,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,55,12,21,6
"37.R4",15,11,3,"R4",5,37,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,55,12,21,7
"37.R6rev",15,11,3,"R6rev",7,37,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,55,12,21,8
"37.R8",15,11,3,"R8",7,37,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,55,12,21,9
"37.R13",15,11,3,"R13",7,37,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,55,12,21,2
"37.R14",15,11,3,"R14",7,37,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,55,12,21,3
"37.R15",15,11,3,"R15",6,37,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,55,12,21,4
"37.R17rev",15,11,3,"R17rev",7,37,37,1,25,30,0,0,0.958333333333333,0.458333333333333,-3.83891213389121,70,-5.44979079497908,0,55,12,21,5
"21.R1",11,12,3,"R1",7,21,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,12,22,21,1
"21.R2rev",11,12,3,"R2rev",7,21,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,12,22,21,6
"21.R4",11,12,3,"R4",6,21,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,12,22,21,7
"21.R6rev",11,12,3,"R6rev",7,21,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,12,22,21,8
"21.R8",11,12,3,"R8",7,21,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,12,22,21,9
"21.R13",11,12,3,"R13",7,21,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,12,22,21,2
"21.R14",11,12,3,"R14",6,21,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,12,22,21,3
"21.R15",11,12,3,"R15",6,21,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,12,22,21,4
"21.R17rev",11,12,3,"R17rev",7,21,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,12,22,21,5
"30.R1",13,12,3,"R1",5,30,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,33,22,21,1
"30.R2rev",13,12,3,"R2rev",7,30,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,33,22,21,6
"30.R4",13,12,3,"R4",5,30,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,33,22,21,7
"30.R6rev",13,12,3,"R6rev",7,30,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,33,22,21,8
"30.R8",13,12,3,"R8",6,30,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,33,22,21,9
"30.R13",13,12,3,"R13",6,30,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,33,22,21,2
"30.R14",13,12,3,"R14",6,30,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,33,22,21,3
"30.R15",13,12,3,"R15",6,30,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,33,22,21,4
"30.R17rev",13,12,3,"R17rev",7,30,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,33,22,21,5
"34.R1",14,12,3,"R1",5,34,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,44,22,21,1
"34.R2rev",14,12,3,"R2rev",4,34,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,44,22,21,6
"34.R4",14,12,3,"R4",5,34,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,44,22,21,7
"34.R6rev",14,12,3,"R6rev",7,34,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,44,22,21,8
"34.R8",14,12,3,"R8",6,34,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,44,22,21,9
"34.R13",14,12,3,"R13",5,34,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,44,22,21,2
"34.R14",14,12,3,"R14",6,34,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,44,22,21,3
"34.R15",14,12,3,"R15",6,34,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,44,22,21,4
"34.R17rev",14,12,3,"R17rev",7,34,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,44,22,21,5
"38.R1",15,12,3,"R1",7,38,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,55,22,21,1
"38.R2rev",15,12,3,"R2rev",7,38,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,55,22,21,6
"38.R4",15,12,3,"R4",6,38,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,55,22,21,7
"38.R6rev",15,12,3,"R6rev",7,38,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,55,22,21,8
"38.R8",15,12,3,"R8",7,38,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,55,22,21,9
"38.R13",15,12,3,"R13",7,38,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,55,22,21,2
"38.R14",15,12,3,"R14",7,38,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,55,22,21,3
"38.R15",15,12,3,"R15",7,38,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,55,22,21,4
"38.R17rev",15,12,3,"R17rev",7,38,43,1,27,38,0,0,0.958333333333333,0.5,-1.83891213389121,78,2.55020920502092,0,55,22,21,5
"22.R1",11,13,3,"R1",6,22,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,12,33,21,1
"22.R2rev",11,13,3,"R2rev",6,22,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,12,33,21,6
"22.R4",11,13,3,"R4",6,22,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,12,33,21,7
"22.R6rev",11,13,3,"R6rev",6,22,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,12,33,21,8
"22.R8",11,13,3,"R8",6,22,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,12,33,21,9
"22.R13",11,13,3,"R13",7,22,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,12,33,21,2
"22.R14",11,13,3,"R14",7,22,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,12,33,21,3
"22.R15",11,13,3,"R15",5,22,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,12,33,21,4
"22.R17rev",11,13,3,"R17rev",6,22,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,12,33,21,5
"26.R1",12,13,3,"R1",4,26,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,22,33,21,1
"26.R2rev",12,13,3,"R2rev",2,26,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,22,33,21,6
"26.R4",12,13,3,"R4",2,26,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,22,33,21,7
"26.R6rev",12,13,3,"R6rev",2,26,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,22,33,21,8
"26.R8",12,13,3,"R8",2,26,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,22,33,21,9
"26.R13",12,13,3,"R13",2,26,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,22,33,21,2
"26.R14",12,13,3,"R14",4,26,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,22,33,21,3
"26.R15",12,13,3,"R15",2,26,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,22,33,21,4
"26.R17rev",12,13,3,"R17rev",1,26,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,22,33,21,5
"35.R1",14,13,3,"R1",3,35,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,44,33,21,1
"35.R2rev",14,13,3,"R2rev",4,35,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,44,33,21,6
"35.R4",14,13,3,"R4",1,35,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,44,33,21,7
"35.R6rev",14,13,3,"R6rev",4,35,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,44,33,21,8
"35.R8",14,13,3,"R8",2,35,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,44,33,21,9
"35.R13",14,13,3,"R13",4,35,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,44,33,21,2
"35.R14",14,13,3,"R14",6,35,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,44,33,21,3
"35.R15",14,13,3,"R15",4,35,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,44,33,21,4
"35.R17rev",14,13,3,"R17rev",2,35,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,44,33,21,5
"39.R1",15,13,3,"R1",5,39,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,55,33,21,1
"39.R2rev",15,13,3,"R2rev",3,39,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,55,33,21,6
"39.R4",15,13,3,"R4",6,39,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,55,33,21,7
"39.R6rev",15,13,3,"R6rev",6,39,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,55,33,21,8
"39.R8",15,13,3,"R8",6,39,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,55,33,21,9
"39.R13",15,13,3,"R13",6,39,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,55,33,21,2
"39.R14",15,13,3,"R14",7,39,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,55,33,21,3
"39.R15",15,13,3,"R15",7,39,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,55,33,21,4
"39.R17rev",15,13,3,"R17rev",5,39,64,0,32,44,1,0,0.645833333333333,0.763888888888889,3.16108786610879,84,8.55020920502092,0,55,33,21,5
"23.R1",11,14,3,"R1",7,23,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,12,44,21,1
"23.R2rev",11,14,3,"R2rev",7,23,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,12,44,21,6
"23.R4",11,14,3,"R4",6,23,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,12,44,21,7
"23.R6rev",11,14,3,"R6rev",7,23,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,12,44,21,8
"23.R8",11,14,3,"R8",7,23,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,12,44,21,9
"23.R13",11,14,3,"R13",7,23,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,12,44,21,2
"23.R14",11,14,3,"R14",7,23,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,12,44,21,3
"23.R15",11,14,3,"R15",7,23,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,12,44,21,4
"23.R17rev",11,14,3,"R17rev",7,23,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,12,44,21,5
"27.R1",12,14,3,"R1",6,27,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,22,44,21,1
"27.R2rev",12,14,3,"R2rev",6,27,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,22,44,21,6
"27.R4",12,14,3,"R4",6,27,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,22,44,21,7
"27.R6rev",12,14,3,"R6rev",6,27,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,22,44,21,8
"27.R8",12,14,3,"R8",6,27,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,22,44,21,9
"27.R13",12,14,3,"R13",5,27,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,22,44,21,2
"27.R14",12,14,3,"R14",7,27,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,22,44,21,3
"27.R15",12,14,3,"R15",7,27,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,22,44,21,4
"27.R17rev",12,14,3,"R17rev",6,27,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,22,44,21,5
"31.R1",13,14,3,"R1",6,31,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,33,44,21,1
"31.R2rev",13,14,3,"R2rev",7,31,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,33,44,21,6
"31.R4",13,14,3,"R4",5,31,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,33,44,21,7
"31.R6rev",13,14,3,"R6rev",6,31,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,33,44,21,8
"31.R8",13,14,3,"R8",6,31,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,33,44,21,9
"31.R13",13,14,3,"R13",6,31,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,33,44,21,2
"31.R14",13,14,3,"R14",7,31,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,33,44,21,3
"31.R15",13,14,3,"R15",7,31,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,33,44,21,4
"31.R17rev",13,14,3,"R17rev",7,31,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,33,44,21,5
"40.R1",15,14,3,"R1",7,40,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,55,44,21,1
"40.R2rev",15,14,3,"R2rev",5,40,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,55,44,21,6
"40.R4",15,14,3,"R4",6,40,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,55,44,21,7
"40.R6rev",15,14,3,"R6rev",7,40,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,55,44,21,8
"40.R8",15,14,3,"R8",6,40,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,55,44,21,9
"40.R13",15,14,3,"R13",6,40,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,55,44,21,2
"40.R14",15,14,3,"R14",7,40,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,55,44,21,3
"40.R15",15,14,3,"R15",7,40,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,55,44,21,4
"40.R17rev",15,14,3,"R17rev",6,40,64,1,28,40,0,1,1,0.763888888888889,-0.838912133891213,80,4.55020920502092,0,55,44,21,5
"24.R1",11,15,3,"R1",7,24,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,12,54,21,1
"24.R2rev",11,15,3,"R2rev",7,24,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,12,54,21,6
"24.R4",11,15,3,"R4",6,24,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,12,54,21,7
"24.R6rev",11,15,3,"R6rev",7,24,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,12,54,21,8
"24.R8",11,15,3,"R8",7,24,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,12,54,21,9
"24.R13",11,15,3,"R13",7,24,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,12,54,21,2
"24.R14",11,15,3,"R14",6,24,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,12,54,21,3
"24.R15",11,15,3,"R15",6,24,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,12,54,21,4
"24.R17rev",11,15,3,"R17rev",7,24,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,12,54,21,5
"28.R1",12,15,3,"R1",5,28,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,22,54,21,1
"28.R2rev",12,15,3,"R2rev",7,28,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,22,54,21,6
"28.R4",12,15,3,"R4",5,28,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,22,54,21,7
"28.R6rev",12,15,3,"R6rev",4,28,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,22,54,21,8
"28.R8",12,15,3,"R8",5,28,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,22,54,21,9
"28.R13",12,15,3,"R13",1,28,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,22,54,21,2
"28.R14",12,15,3,"R14",3,28,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,22,54,21,3
"28.R15",12,15,3,"R15",5,28,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,22,54,21,4
"28.R17rev",12,15,3,"R17rev",6,28,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,22,54,21,5
"32.R1",13,15,3,"R1",4,32,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,33,54,21,1
"32.R2rev",13,15,3,"R2rev",4,32,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,33,54,21,6
"32.R4",13,15,3,"R4",5,32,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,33,54,21,7
"32.R6rev",13,15,3,"R6rev",5,32,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,33,54,21,8
"32.R8",13,15,3,"R8",4,32,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,33,54,21,9
"32.R13",13,15,3,"R13",6,32,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,33,54,21,2
"32.R14",13,15,3,"R14",6,32,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,33,54,21,3
"32.R15",13,15,3,"R15",6,32,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,33,54,21,4
"32.R17rev",13,15,3,"R17rev",4,32,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,33,54,21,5
"36.R1",14,15,3,"R1",4,36,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,44,54,21,1
"36.R2rev",14,15,3,"R2rev",4,36,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,44,54,21,6
"36.R4",14,15,3,"R4",2,36,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,44,54,21,7
"36.R6rev",14,15,3,"R6rev",6,36,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,44,54,21,8
"36.R8",14,15,3,"R8",4,36,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,44,54,21,9
"36.R13",14,15,3,"R13",6,36,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,44,54,21,2
"36.R14",14,15,3,"R14",6,36,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,44,54,21,3
"36.R15",14,15,3,"R15",5,36,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,44,54,21,4
"36.R17rev",14,15,3,"R17rev",5,36,48,1,30,42,0,0,0.854166666666667,0.777777777777778,1.16108786610879,82,6.55020920502092,0,44,54,21,5
"45.R1",17,16,4,"R1",7,45,64,1,33,38,0,0,0.944444444444444,0.685185185185185,4.16108786610879,78,2.55020920502092,0,68,65,25,1
"45.R2rev",17,16,4,"R2rev",7,45,64,1,33,38,0,0,0.944444444444444,0.685185185185185,4.16108786610879,78,2.55020920502092,0,68,65,25,6
"45.R4",17,16,4,"R4",4,45,64,1,33,38,0,0,0.944444444444444,0.685185185185185,4.16108786610879,78,2.55020920502092,0,68,65,25,7
"45.R6rev",17,16,4,"R6rev",7,45,64,1,33,38,0,0,0.944444444444444,0.685185185185185,4.16108786610879,78,2.55020920502092,0,68,65,25,8
